date,provider,account_id,region,availability_zone,environment,team,department,project,tags,service,resource_id,resource_name,resource_type,instance_type,usage_quantity,usage_unit,usage_hours,avg_cpu_utilization,storage_gb,currency,cost,list_cost,discount,billing_period_start,billing_period_end
2026-05-17,GCP,gcp-proj-399607,europe-west1,europe-west1b,dev,Engineering,Engineering,Customer API,team=Engineering;project=Customer API;environment=dev;department=Engineering,GKE,gcp-eb8b0bb173a5,dev-test-server-036,Container,n2-highcpu-4,22.4,vCPU-hours,22.4,13.45,0.0,USD,2.7622,3.2197,0.4575,2026-05-01,2026-05-31
2026-05-17,AWS,707623027059,eu-west-1,eu-west-1c,prod,Customer Success,Operations,Internal Tools,team=Customer Success;project=Internal Tools;environment=prod;department=Operations,S3,i-d9533fe0dc0240708,prod-cache-cluster-053,Storage,gp3,12215.91,GB-month,23.05,17.86,12215.91,USD,55.4041,58.4091,3.005,2026-05-01,2026-05-31
2026-05-17,AWS,476744275623,,eu-west-1b,prod,,,,,Lambda,i-e82edb5886f744da9,prod-core-db-016,Serverless,serverless,2747028.0,requests,0.0,60.71,0.0,USD,186.6433,222.2544,35.6111,2026-05-01,2026-05-31
2026-05-17,Azure,2de9516c-bd72-414c-a6a0-9be9574e87de,centralindia,centralindia-az2,prod,Analytics,Data & Analytics,Reporting,team=Analytics;project=Reporting;environment=prod;department=Data & Analytics,Azure SQL Database,/subscriptions/625c7f51/vm-931a75b9,prod-customer-api-054,Database,E4s_v5,15.28,hours,15.28,12.87,0.0,USD,3.4843,4.0793,0.595,2026-05-01,2026-05-31
2026-05-17,Azure,30eab877-e7da-4637-9e57-05d0888428ca,eastus,eastus-az1,prod,,Engineering,,environment=prod;department=Engineering,Application Gateway,/subscriptions/b18f42fa/vm-38ec9887,backup-storage-017,Network,D2as_v5,2906.98,GB,22.92,3.37,0.0,USD,259.8741,317.3881,57.514,2026-05-01,2026-05-31
2026-05-17,Azure,3e63c5fd-ca33-43c3-896f-e3aeedb1927b,eastus,eastus-az2,prod,Customer Success,Operations,,team=Customer Success;environment=prod;department=Operations,Azure Kubernetes Service,/subscriptions/5603783b/vm-6eabada3,prod-cache-cluster-013,Container,E8s_v5,10.5,vCPU-hours,10.5,71.86,0.0,USD,4.1652,5.2482,1.083,2026-05-01,2026-05-31
2026-05-17,Azure,15a9dca0-8220-4aea-9748-292f4b3191eb,centralindia,centralindia-az2,staging,Finance,Finance,Reporting,team=Finance;project=Reporting;environment=staging;department=Finance,Azure Functions,/subscriptions/5b87a0c6/vm-935108c2,data-lake-ingest-062,Serverless,serverless,453720.0,requests,23.08,2.85,0.0,USD,20.7325,26.2826,5.5501,2026-05-01,2026-05-31
2026-05-17,GCP,gcp-proj-266071,asia-south1,asia-south1c,staging,Data,,Reporting,team=Data;project=Reporting;environment=staging,Cloud Functions,gcp-fb0dd8016a19,staging-cache-072,Serverless,serverless,494888.0,requests,23.89,17.79,0.0,USD,34.2465,41.0287,6.7822,2026-05-01,2026-05-31
2026-05-17,GCP,gcp-proj-827659,us-east1,us-east1a,prod,Data,Data & Analytics,Analytics,team=Data;project=Analytics;environment=prod;department=Data & Analytics,GKE,gcp-1e4f7467ae5f,ml-inference-server-037,Container,n2-highcpu-4,15.04,vCPU-hours,15.04,9.72,0.0,USD,1.9616,2.3839,0.4223,2026-05-01,2026-05-31
2026-05-17,Azure,ffbe7533-79f3-4a84-aedb-1a117884e4fb,centralindia,centralindia-az3,prod,Analytics,Data & Analytics,Recommendation Engine,team=Analytics;project=Recommendation Engine;environment=prod;department=Data & Analytics,Blob Storage,/subscriptions/76053b55/vm-53323bed,backup-storage-015,Storage,StandardSSD,1191.44,GB-month,22.6,2.48,1191.44,USD,0.6097,0.7082,0.0985,2026-05-01,2026-05-31
2026-05-17,GCP,gcp-proj-233636,asia-southeast1,asia-southeast1c,prod,DevOps,Engineering,Backup Platform,team=DevOps;project=Backup Platform;environment=prod;department=Engineering,Cloud Load Balancing,gcp-16ce608e5737,prod-web-gateway-019,Network,n2-standard-2,1994.47,GB,7.83,49.67,0.0,USD,104.3165,116.1066,11.7901,2026-05-01,2026-05-31
2026-05-17,AWS,725413874351,us-west-2,us-west-2b,dev,,Engineering,,environment=dev;department=Engineering,Lambda,i-0a0109aad95c4b179,dev-test-server-028,Serverless,serverless,1731582.0,requests,23.91,9.3,0.0,USD,31.2843,40.133,8.8487,2026-05-01,2026-05-31
2026-05-18,Azure,624330a1-33a9-45cd-b2f8-72cfab226d38,centralindia,centralindia-az3,prod,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=prod;department=Finance,Application Gateway,/subscriptions/cf5303fc/vm-4d54d8a8,analytics-cluster-070,Network,E8s_v5,6528.91,GB,24.0,57.27,0.0,USD,384.0609,486.6748,102.6139,2026-05-01,2026-05-31
2026-05-18,Azure,f9b259fd-92c9-4ed4-81ba-a6c7d70a00f7,westus2,westus2-az2,test,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=test;department=Marketing,Blob Storage,/subscriptions/ca15ff9b/vm-8a2b520f,test-runner-01-071,Storage,StandardSSD,11416.59,GB-month,8.71,19.71,11416.59,USD,43.0308,43.5444,0.5136,2026-05-01,2026-05-31
2026-05-18,AWS,725413874351,us-west-2,us-west-2b,dev,QA,Engineering,Testing Platform,team=QA;project=Testing Platform;environment=dev;department=Engineering,Lambda,i-0a0109aad95c4b179,dev-test-server-028,Serverless,serverless,325431.0,requests,22.68,12.85,0.0,USD,34.2119,35.2713,1.0594,2026-05-01,2026-05-31
2026-05-18,AWS,969508288813,ap-southeast-1,ap-southeast-1a,prod,,,Internal Tools,project=Internal Tools;environment=prod,Lambda,i-00521575d70e4c778,prod-web-gateway-052,Serverless,serverless,739345.0,requests,0.0,54.34,0.0,USD,28.9933,29.7465,0.7532,2026-05-01,2026-05-31
2026-05-18,AWS,406352552364,us-west-2,us-west-2a,dev,Data,,Analytics,team=Data;project=Analytics;environment=dev,Lambda,i-839496a703ee438ab,dev-db-scratch-023,Serverless,serverless,3015128.0,requests,0.0,60.09,0.0,USD,235.5997,240.4428,4.8431,2026-05-01,2026-05-31
2026-05-18,AWS,443445860556,ap-southeast-1,ap-southeast-1c,prod,Engineering,Engineering,Mobile Backend,team=Engineering;project=Mobile Backend;environment=prod;department=Engineering,EC2,i-5c59fc4bb2a74dda9,batch-processing-worker-045,Compute,r5.large,22.22,hours,22.22,54.32,0.0,USD,2.0257,2.7276,0.7019,2026-05-01,2026-05-31
2026-05-18,GCP,gcp-proj-901909,asia-south1,asia-south1c,staging,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=staging;department=Operations,Cloud Functions,gcp-80faa750494f,staging-api-02-066,Serverless,serverless,1305559.0,requests,0.0,71.33,0.0,USD,61.4772,68.9588,7.4816,2026-05-01,2026-05-31
2026-05-18,GCP,gcp-proj-923927,europe-west1,europe-west1b,staging,Data,Data & Analytics,Analytics,team=Data;project=Analytics;environment=staging;department=Data & Analytics,Cloud Load Balancing,gcp-ceef2a48d009,staging-api-02-029,Network,n2-highmem-8,1335.86,GB,14.09,8.72,0.0,USD,105.5231,117.1385,11.6154,2026-05-01,2026-05-31
2026-05-18,AWS,622524651020,us-east-1,us-east-1c,test,,,,,S3,i-a097db097e8a4e459,security-scanner-000,Storage,gp3,1166.27,GB-month,17.88,5.55,1166.27,USD,0.7236,0.8712,0.1476,2026-05-01,2026-05-31
2026-05-18,AWS,343045499634,us-east-1,us-east-1b,prod,Platform,Engineering,Web Portal,team=Platform;project=Web Portal;environment=prod;department=Engineering,EC2,i-8455dcb4768e4553a,batch-processing-worker-002,Compute,t3.micro,19.31,hours,19.31,61.02,0.0,USD,0.4836,0.5,0.0164,2026-05-01,2026-05-31
2026-05-18,Azure,30eab877-e7da-4637-9e57-05d0888428ca,eastus,eastus-az1,prod,QA,Engineering,Dev Platform,team=QA;project=Dev Platform;environment=prod;department=Engineering,Application Gateway,/subscriptions/b18f42fa/vm-38ec9887,backup-storage-017,Network,D2as_v5,518.71,GB,22.61,3.38,0.0,USD,25.3527,36.1692,10.8165,2026-05-01,2026-05-31
2026-05-18,AWS,110999011248,ap-south-1,ap-south-1b,dev,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=dev;department=Marketing,RDS,i-9cdc7aaef0754500a,dev-build-agent-018,Database,t3.large,22.74,hours,22.74,8.68,0.0,USD,1.7989,1.899,0.1001,2026-05-01,2026-05-31
2026-05-18,GCP,gcp-proj-290305,europe-west4,europe-west4c,test,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=test;department=Finance,BigQuery,gcp-525ddbdb981b,log-aggregator-067,Analytics,n2-highmem-8,16.78,vCPU-hours,16.78,60.63,0.0,USD,7.0189,8.67,1.6511,2026-05-01,2026-05-31
2026-05-18,Azure,c2d3e9dd-a195-4fe1-bd0e-e8346d5e6456,centralindia,centralindia-az1,dev,Security,Security,Backup Platform,team=Security;project=Backup Platform;environment=dev;department=Security,Blob Storage,/subscriptions/43660fce/vm-c9a6ca88,dev-sandbox-01-020,Storage,StandardSSD,3759.03,GB-month,23.8,7.51,3759.03,USD,2.2264,2.3035,0.0771,2026-05-01,2026-05-31
2026-05-18,Azure,7960d057-ea8a-43a8-9162-8d19dcb00a8f,centralindia,centralindia-az3,prod,,,,,Application Gateway,/subscriptions/c30f9ae9/vm-ac1bf2da,ml-inference-server-005,Network,D4s_v5,240.57,GB,22.36,11.81,0.0,USD,13.2306,18.623,5.3924,2026-05-01,2026-05-31
2026-05-18,AWS,466554516218,us-west-2,us-west-2b,staging,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=staging;department=Marketing,S3,i-3ac5686d951848ee9,staging-api-02-076,Storage,gp3,7258.79,GB-month,18.48,29.42,7258.79,USD,28.7106,32.7907,4.0801,2026-05-01,2026-05-31
2026-05-18,GCP,gcp-proj-578975,europe-west4,europe-west4b,staging,Finance,Finance,Reporting,team=Finance;project=Reporting;environment=staging;department=Finance,BigQuery,gcp-bd70e355a067,recommendation-worker-074,Analytics,n2-standard-4,19.17,vCPU-hours,19.17,8.11,0.0,USD,3.4112,4.0498,0.6386,2026-05-01,2026-05-31
2026-05-18,Azure,a444434d-6806-4b63-b62d-c8995db7e781,centralindia,centralindia-az2,prod,,,,,Azure Kubernetes Service,/subscriptions/cbd300ce/vm-7d52b7c3,log-aggregator-051,Container,B2s,17.16,vCPU-hours,17.16,58.92,0.0,USD,0.4542,0.7135,0.2593,2026-05-01,2026-05-31
2026-05-18,GCP,gcp-proj-553014,europe-west4,europe-west4a,staging,,Operations,,environment=staging;department=Operations,BigQuery,gcp-05f18687b417,staging-api-02-065,Analytics,n2-standard-32,9.96,vCPU-hours,9.96,26.41,0.0,USD,13.749,17.4469,3.6979,2026-05-01,2026-05-31
2026-05-18,AWS,539425475482,us-west-2,us-west-2c,test,Data,Data & Analytics,Reporting,team=Data;project=Reporting;environment=test;department=Data & Analytics,ECS,i-74ffa881972a47d38,test-runner-01-001,Container,r5.large,18.37,vCPU-hours,18.37,75.0,0.0,USD,2.0625,2.4243,0.3618,2026-05-01,2026-05-31
2026-05-18,AWS,319998677633,us-east-1,us-east-1b,dev,,,,,ElastiCache,i-f4ba687a06a3429ba,data-lake-ingest-022,Cache,c5.xlarge,23.81,hours,23.81,51.68,0.0,USD,3.7988,4.0888,0.29,2026-05-01,2026-05-31
2026-05-18,AWS,188559569253,ap-southeast-1,ap-southeast-1a,prod,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=prod;department=Operations,Redshift,i-d32d0119587a4ec79,prod-cache-cluster-011,Analytics,c5.xlarge,23.29,vCPU-hours,23.29,2.91,0.0,USD,3.4998,4.4603,0.9605,2026-05-01,2026-05-31
2026-05-18,AWS,581713854648,us-east-1,us-east-1a,dev,,Security,Backup Platform,project=Backup Platform;environment=dev;department=Security,Lambda,i-453a443e89154b0e9,analytics-cluster-014,Serverless,serverless,673566.0,requests,0.0,5.0,0.0,USD,43.2672,49.2658,5.9986,2026-05-01,2026-05-31
2026-05-18,AWS,563138741006,eu-central-1,eu-central-1b,staging,Platform,Engineering,Web Portal,team=Platform;project=Web Portal;environment=staging;department=Engineering,CloudFront,i-be755de083ff453da,staging-web-01-038,Network,t3.large,3235.05,GB,23.57,12.59,0.0,USD,290.24,299.4221,9.1821,2026-05-01,2026-05-31
2026-05-18,Azure,3047d5bb-40d6-43ff-9983-6beb7d68c781,northeurope,northeurope-az2,staging,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=staging;department=Operations,Cosmos DB,/subscriptions/d66e62a8/vm-28d54a95,analytics-cluster-032,Database,E4s_v5,22.52,hours,22.52,3.26,0.0,USD,5.6785,6.1483,0.4698,2026-05-01,2026-05-31
2026-05-18,Azure,05b7bd63-a68d-41d9-9f60-76a1fca70b56,eastus,eastus-az2,dev,Data,Data & Analytics,Data Platform,team=Data;project=Data Platform;environment=dev;department=Data & Analytics,Azure Cache for Redis,/subscriptions/baa6ceac/vm-f45fdc3f,dev-test-server-033,Cache,D4as_v5,19.8,hours,19.8,70.93,0.0,USD,14.0373,14.1346,0.0973,2026-05-01,2026-05-31
2026-05-18,AWS,731678373015,us-east-1,us-east-1a,staging,,,,,EC2,i-63406f6cd8b94a84a,batch-processing-worker-058,Compute,t3.micro,12.05,hours,12.05,59.34,0.0,USD,0.4006,0.5,0.0994,2026-05-01,2026-05-31
2026-05-18,Azure,3e63c5fd-ca33-43c3-896f-e3aeedb1927b,eastus,eastus-az2,prod,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=prod;department=Operations,Azure Kubernetes Service,/subscriptions/5603783b/vm-6eabada3,prod-cache-cluster-013,Container,E8s_v5,22.59,vCPU-hours,22.59,70.26,0.0,USD,9.3332,11.3774,2.0442,2026-05-01,2026-05-31
2026-05-18,AWS,265990327202,eu-central-1,eu-central-1a,test,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=test;department=Marketing,S3,i-1a8d35f941504f1f8,test-integration-db-063,Storage,gp3,386.68,GB-month,12.06,10.92,386.68,USD,0.3699,0.5,0.1301,2026-05-01,2026-05-31
2026-05-18,AWS,747357163267,us-west-2,us-west-2a,test,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=test;department=Finance,DynamoDB,i-ff4c1a78aa7943fb8,test-integration-db-055,Database,m5.2xlarge,7.6,hours,7.6,9.1,0.0,USD,2.3023,3.0494,0.7471,2026-05-01,2026-05-31
2026-05-18,Azure,2972322e-c94f-4ac8-9267-81b659a45584,northeurope,northeurope-az1,test,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=test;department=Finance,Azure Cache for Redis,/subscriptions/19dad507/vm-b8a989d6,log-aggregator-034,Cache,E8s_v5,13.69,hours,13.69,60.71,0.0,USD,5.7807,6.5855,0.8048,2026-05-01,2026-05-31
2026-05-18,AWS,235030135894,ap-southeast-1,ap-southeast-1c,dev,Customer Success,Operations,Internal Tools,team=Customer Success;project=Internal Tools;environment=dev;department=Operations,ElastiCache,i-ffecab260e2b4e87b,log-aggregator-064,Cache,r5.large,23.8,hours,23.8,14.62,0.0,USD,2.2489,2.9283,0.6794,2026-05-01,2026-05-31
2026-05-18,AWS,546688090938,us-west-2,us-west-2c,prod,Engineering,Engineering,Mobile Backend,team=Engineering;project=Mobile Backend;environment=prod;department=Engineering,Redshift,i-8bd44b7d36154db79,prod-core-db-061,Analytics,c5.2xlarge,19.0,vCPU-hours,19.0,8.05,0.0,USD,6.0912,7.1019,1.0107,2026-05-01,2026-05-31
2026-05-18,GCP,gcp-proj-142213,europe-west1,europe-west1a,dev,Engineering,Engineering,Customer API,team=Engineering;project=Customer API;environment=dev;department=Engineering,GKE,gcp-8b5116dffeb0,data-lake-ingest-043,Container,e2-small,13.45,vCPU-hours,13.45,60.84,0.0,USD,0.2766,0.5,0.2234,2026-05-01,2026-05-31
2026-05-18,Azure,2de9516c-bd72-414c-a6a0-9be9574e87de,centralindia,centralindia-az2,prod,Analytics,Data & Analytics,Reporting,team=Analytics;project=Reporting;environment=prod;department=Data & Analytics,Azure SQL Database,/subscriptions/625c7f51/vm-931a75b9,prod-customer-api-054,Database,E4s_v5,7.87,hours,7.87,15.0,0.0,USD,1.8849,2.1334,0.2485,2026-05-01,2026-05-31
2026-05-18,Azure,453e9ea0-1a48-4f93-89fa-d45813568059,northeurope,northeurope-az2,dev,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=dev;department=Marketing,Azure Functions,/subscriptions/94d066d5/vm-662e965a,log-aggregator-075,Serverless,serverless,398350.0,requests,0.0,67.78,0.0,USD,33.9401,39.6968,5.7567,2026-05-01,2026-05-31
2026-05-18,Azure,15a9dca0-8220-4aea-9748-292f4b3191eb,centralindia,centralindia-az2,staging,Finance,,Reporting,team=Finance;project=Reporting;environment=staging,Azure Functions,/subscriptions/5b87a0c6/vm-935108c2,data-lake-ingest-062,Serverless,serverless,1213645.0,requests,23.93,3.86,0.0,USD,40.0415,56.0554,16.0139,2026-05-01,2026-05-31
2026-05-18,Azure,240d196a-8da0-487a-9e5b-766bfc6d0f61,eastus,eastus-az1,prod,Customer Success,Operations,Internal Tools,team=Customer Success;project=Internal Tools;environment=prod;department=Operations,Azure SQL Database,/subscriptions/ae690497/vm-91ce0ec1,reporting-db-057,Database,D32s_v5,18.87,hours,18.87,14.22,0.0,USD,29.3227,31.1379,1.8152,2026-05-01,2026-05-31
2026-05-18,GCP,gcp-proj-290672,europe-west1,europe-west1a,prod,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=prod;department=Finance,Cloud Load Balancing,gcp-f1f83687550e,marketing-cdn-050,Network,n2-highcpu-4,2444.53,GB,15.67,52.97,0.0,USD,152.2129,166.4381,14.2252,2026-05-01,2026-05-31
2026-05-18,Azure,e3ef33a4-835b-483a-8224-693c4172b674,southeastasia,southeastasia-az2,dev,DevOps,Engineering,Dev Platform,team=DevOps;project=Dev Platform;environment=dev;department=Engineering,Azure SQL Database,/subscriptions/0c57e052/vm-6955a712,batch-processing-worker-030,Database,D4as_v5,22.98,hours,22.98,17.81,0.0,USD,2.9364,4.1167,1.1803,2026-05-01,2026-05-31
2026-05-19,AWS,265990327202,eu-central-1,eu-central-1a,test,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=test;department=Marketing,S3,i-1a8d35f941504f1f8,test-integration-db-063,Storage,gp3,398.79,GB-month,13.47,6.07,398.79,USD,0.3724,0.5,0.1276,2026-05-01,2026-05-31
2026-05-19,Azure,dd245434-3138-448b-8d83-f4f354df6855,centralindia,centralindia-az2,staging,Marketing,Marketing,Marketing Platform,team=Marketing;project=Marketing Platform;environment=staging;department=Marketing,Application Gateway,/subscriptions/f9a5073e/vm-dfa00bed,staging-api-02-027,Network,D4as_v5,3740.75,GB,15.36,55.07,0.0,USD,192.5649,258.1235,65.5586,2026-05-01,2026-05-31
2026-05-19,GCP,gcp-proj-901909,asia-south1,asia-south1c,staging,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=staging;department=Operations,Cloud Functions,gcp-80faa750494f,staging-api-02-066,Serverless,serverless,4138188.0,requests,0.0,75.0,0.0,USD,218.8318,270.6954,51.8636,2026-05-01,2026-05-31
2026-05-19,AWS,969508288813,ap-southeast-1,ap-southeast-1a,prod,Finance,Finance,Internal Tools,team=Finance;project=Internal Tools;environment=prod;department=Finance,Lambda,i-00521575d70e4c778,prod-web-gateway-052,Serverless,serverless,3136572.0,requests,0.0,45.0,0.0,USD,95.5713,98.1278,2.5565,2026-05-01,2026-05-31
2026-05-19,Azure,30eab877-e7da-4637-9e57-05d0888428ca,eastus,eastus-az1,prod,QA,Engineering,Dev Platform,team=QA;project=Dev Platform;environment=prod;department=Engineering,Application Gateway,/subscriptions/b18f42fa/vm-38ec9887,backup-storage-017,Network,D2as_v5,5443.15,GB,22.97,1.96,0.0,USD,583.2156,585.3035,2.0879,2026-05-01,2026-05-31
2026-05-19,GCP,gcp-proj-556641,europe-west4,europe-west4b,prod,,,,,Cloud Functions,gcp-7f0da117ae98,log-aggregator-048,Serverless,serverless,847814.0,requests,0.0,5.81,0.0,USD,50.3255,56.7664,6.4409,2026-05-01,2026-05-31
2026-05-19,Azure,3c8d6dae-985a-44a1-a5cb-6e1077af40de,westus2,westus2-az2,prod,Platform,Engineering,Web Portal,team=Platform;project=Web Portal;environment=prod;department=Engineering,Virtual Machines,/subscriptions/8bb44b80/vm-18217db3,reporting-db-056,Compute,E8s_v5,17.18,hours,17.18,45.0,0.0,USD,7.2179,8.9067,1.6888,2026-05-01,2026-05-31
2026-05-19,Azure,aa0d592f-e9ad-42c0-9951-3a3b1d430a11,westus2,westus2-az2,test,Engineering,Engineering,Customer API,team=Engineering;project=Customer API;environment=test;department=Engineering,Azure Cache for Redis,/subscriptions/6bd81e4c/vm-fb149c25,backup-storage-044,Cache,E8s_v5,7.15,hours,7.15,46.81,0.0,USD,3.1185,3.5121,0.3936,2026-05-01,2026-05-31
2026-05-19,GCP,gcp-proj-608993,asia-southeast1,asia-southeast1a,prod,Analytics,Data & Analytics,Recommendation Engine,team=Analytics;project=Recommendation Engine;environment=prod;department=Data & Analytics,Cloud Storage,gcp-b7f9d12e5897,log-aggregator-003,Storage,standard,3060.56,GB-month,15.29,50.39,3060.56,USD,1.0931,1.9479,0.8548,2026-05-01,2026-05-31
2026-05-19,GCP,gcp-proj-553014,europe-west4,europe-west4a,staging,Customer Success,Operations,Customer API,team=Customer Success;project=Customer API;environment=staging;department=Operations,BigQuery,gcp-05f18687b417,staging-api-02-065,Analytics,n2-standard-32,15.62,vCPU-hours,15.62,14.6,0.0,USD,23.7527,25.0569,1.3042,2026-05-01,2026-05-31
